GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS964670157	2022-07-02 15:48:05.240039	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	York	US-ME-031				43070D3CW	Biddeford Pool--East Point Sanctuary	L167326	H	43.4470928	-70.3369403	2020-08-05	18:07:00	obsr1319546	S72145040	Traveling	P22	EBIRD_ATL_ME	59	2.832		2	1	G5599351	0	1	0			FOY! Identified by its call	
URN:CornellLabOfOrnithology:EBIRD:OBS974231099	2020-08-30 13:13:18	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031			USFWS_101		Rachel Carson NWR--Timber Point Trail	L1676092	H	43.4012099	-70.3969941	2020-08-30	08:30:00	obsr139878	S72990405	Traveling	P22	EBIRD	180	2.414		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS964925545	2022-07-02 15:48:05.240039	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	York	US-ME-031				43070D3CW	Biddeford Pool--East Point Sanctuary	L167326	H	43.4470928	-70.3369403	2020-08-05	18:07:00	obsr1099715	S72164512	Traveling	P22	EBIRD_ATL_ME	59	2.832		2	1	G5599351	0	1	0			FOY! Identified by its call	
URN:CornellLabOfOrnithology:EBIRD:OBS963976037	2020-08-03 21:32:14	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				9					United States	US	Maine	US-ME	York	US-ME-031		30			Biddeford - Town Fare Tire	L9410309	P	43.4765451	-70.5101487	2020-08-03	17:55:00	obsr317171	S72090329	Stationary	P21	EBIRD	5			1	1		0	1	0			there were three behind the building that flew; out front I saw five and then seven and final count was nine!	
URN:CornellLabOfOrnithology:EBIRD:OBS964093437	2021-04-01 06:56:28.788663	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Laudholm Farm--Laudholm Beach	L1614951	H	43.3337835	-70.5414327	2020-08-04	08:22:00	obsr155732	S72099574	Traveling	P22	EBIRD	31	1.821		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS971236311	2021-04-01 06:56:28.788663	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031					Wheeler Wildlife Refuge, York	L2746109	H	43.1305008	-70.6480712	2020-08-23	08:14:00	obsr103682	S72721411	Traveling	P22	EBIRD	8	0.322		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS975821872	2021-04-01 06:56:28.788663	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Spruce Creek near Route 1 bridge	L12209215	P	43.1114527	-70.7310507	2020-09-03	07:15:00	obsr238412	S73130505	Traveling	P22	EBIRD	45	80.467		1	1		0	1	0		Walked in along the creek at low tide from Kittery Premium Outlets.		
URN:CornellLabOfOrnithology:EBIRD:OBS981206594	2020-09-14 14:32:53	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031					Kennebunk Beach Cove	L473462	H	43.3442811	-70.5036020	2020-09-14	13:34:00	obsr521344	S73596419	Traveling	P22	EBIRD	57	1.754		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS986902764	2021-04-01 06:56:28.788663	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031					Hills Beach and Basket Island Causeway	L489398	H	43.4527802	-70.3656473	2020-09-26	11:30:00	obsr1430219	S74077628	Traveling	P22	EBIRD	52	1.525		1	1		0	1	0			Called with a group of AMCR	
URN:CornellLabOfOrnithology:EBIRD:OBS976680019	2020-09-13 14:50:54	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031				43070D3CW	Biddeford Pool--East Point Sanctuary	L167326	H	43.4470928	-70.3369403	2020-09-05	07:29:00	obsr103682	S73205889	Traveling	P22	EBIRD_ATL_ME	154	1.609		1	1		0	1	0		Light offshore winds, 60s, migration is certainly upon us!		
URN:CornellLabOfOrnithology:EBIRD:OBS1104726776	2023-03-17 18:47:03.81598	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Saco River Walk	L1820663	H	43.4949803	-70.4426748	2021-03-27	13:20:00	obsr1164240	S84201628	Traveling	P22	EBIRD_ME	33	1.271		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1107868805	2022-02-03 14:59:19.914222	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30		43070D6SW	Sanford Lagoons - open Mon-Fri 8AM-3PM, closed weekends and holidays	L393329	H	43.4122805	-70.7238007	2021-03-31	07:26:00	obsr131538	S84451318	Traveling	P22	EBIRD_ATL_ME	135	4.023		1	1		0	1	0		Cloudy, calm, 52F		
URN:CornellLabOfOrnithology:EBIRD:OBS1104918918	2021-04-12 18:03:52.026367	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				5					United States	US	Maine	US-ME	York	US-ME-031		30			57 Portland Rd, Kennebunk US-ME 43.39521, -70.53092	L14181904	P	43.3952100	-70.5309210	2021-03-27	17:12:00	obsr1440961	S84219126	Incidental	P20	EBIRD				2	0	G6461903	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1107963254	2021-05-23 15:19:01.272153	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				3	F 	C1	F 		United States	US	Maine	US-ME	York	US-ME-031		30		43070D6SW	Sanford Lagoons - open Mon-Fri 8AM-3PM, closed weekends and holidays	L393329	H	43.4122805	-70.7238007	2021-03-31	07:50:00	obsr238412	S84459881	Traveling	P22	EBIRD_ATL_ME	130	3.219		1	1		0	1	0			Vocal.	
URN:CornellLabOfOrnithology:EBIRD:OBS1104918916	2021-04-12 18:03:52.026367	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				5					United States	US	Maine	US-ME	York	US-ME-031		30			57 Portland Rd, Kennebunk US-ME 43.39521, -70.53092	L14181904	P	43.3952100	-70.5309210	2021-03-27	17:12:00	obsr639304	S84219125	Incidental	P20	EBIRD				2	0	G6461903	1	1	0		Here for the Fish Crows		
URN:CornellLabOfOrnithology:EBIRD:OBS1107993098	2021-03-31 12:17:44.655247	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30		43070D5SE	1 High St, Kennebunk US-ME 43.38450, -70.54397	L14234624	P	43.3845040	-70.5439660	2021-03-31	12:17:00	obsr182390	S84461770	Incidental	P20	EBIRD_ATL_ME				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1104613614	2023-03-17 18:37:27.767635	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				3					United States	US	Maine	US-ME	York	US-ME-031		30		43070D5SE	HOME Longwood Dr, Kennebunk US-ME	L10357911	P	43.3995220	-70.5392190	2021-03-23	11:30:00	obsr179951	S84194120	Traveling	P22	EBIRD_ATL_ME	90	1.609		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1101665520	2021-03-23 15:25:49.111827	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	York	US-ME-031		30		43070D5SE	Route 1, Kennebunk US-ME (43.3934,-70.5329)	L14135557	P	43.3934230	-70.5328780	2021-03-23	13:15:00	obsr417746	S83961165	Incidental	P20	EBIRD_ATL_ME				1	0		0	1	0			Heard as I was driving on Rte 1	
URN:CornellLabOfOrnithology:EBIRD:OBS1101752695	2021-03-23 22:36:58.378746	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Marginal Way, Ogunquit	L229085	H	43.2426687	-70.5892445	2021-03-23	16:15:00	obsr531278	S83969443	Stationary	P21	EBIRD	40			2	1	G6447638	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1099802753	2021-03-21 11:40:35.267549	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031	US-ME_3437	30			Laudholm Farm	L340595	H	43.3377737	-70.5497131	2021-03-21	09:40:00	obsr412761	S83807094	Traveling	P22	EBIRD	120	2.414		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1103584419	2021-03-26 07:38:09.23818	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				4	H 	C2	H 		United States	US	Maine	US-ME	York	US-ME-031		30			3 Friend St, Kennebunk US-ME 43.38344, -70.54402	L14161019	P	43.3834440	-70.5440160	2021-03-26	07:34:00	obsr1042214	S84111987	Stationary	P21	EBIRD	3			1	1		0	1	0			Several fish crows in deciduous trees calling, very distinctive call.	
URN:CornellLabOfOrnithology:EBIRD:OBS1104724818	2021-03-31 13:25:59.116416	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031					Portsmouth Naval Shipyard	L7100217	P	43.0781990	-70.7325210	2021-03-27	12:55:00	obsr131538	S84201844	Traveling	P22	EBIRD	66	3.975		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1103099060	2021-05-23 15:19:01.272153	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	York	US-ME-031		30			Sanford Lagoons - open Mon-Fri 8AM-3PM, closed weekends and holidays	L393329	H	43.4122805	-70.7238007	2021-03-25	12:51:00	obsr183723	S84074756	Traveling	P22	EBIRD	80	3.380		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1108237211	2021-03-31 15:57:28.123709	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Wells Beach	L464998	H	43.2978231	-70.5681038	2021-03-31	08:59:00	obsr308108	S84491915	Traveling	P22	EBIRD	76	3.360		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1108028786	2021-06-01 13:54:48.414013	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30		43070D6SW	Sanford Lagoons - open Mon-Fri 8AM-3PM, closed weekends and holidays	L393329	H	43.4122805	-70.7238007	2021-03-31	09:26:00	obsr228881	S84473162	Traveling	P22	EBIRD_ATL_ME	176	3.788		2	1	G6478582	0	1	0			Calling	
URN:CornellLabOfOrnithology:EBIRD:OBS1101945767	2021-03-23 22:36:58.378746	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Marginal Way, Ogunquit	L229085	H	43.2426687	-70.5892445	2021-03-23	16:15:00	obsr854736	S83985682	Stationary	P21	EBIRD	40			2	1	G6447638	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1108028754	2021-06-01 13:54:48.414013	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Sanford Lagoons - open Mon-Fri 8AM-3PM, closed weekends and holidays	L393329	H	43.4122805	-70.7238007	2021-03-31	09:26:00	obsr197741	S84473161	Traveling	P22	EBIRD	176	3.788		2	1	G6478582	0	1	0			Calling	
URN:CornellLabOfOrnithology:EBIRD:OBS1103189651	2022-11-10 10:46:15.882904	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			806 Main St., South Eliot	L2593360	P	43.1107079	-70.7859850	2021-03-25	06:10:00	obsr238412	S84085460	Stationary	P21	EBIRD	660			1	1		0	1	0			vocal flyover.	
URN:CornellLabOfOrnithology:EBIRD:OBS1099793824	2021-12-01 05:38:23.915679	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	York	US-ME-031		30			Long Beach, Cape Neddick	L1596813	H	43.1651417	-70.6168571	2021-03-21	08:55:00	obsr238412	S83806238	Incidental	P20	EBIRD				2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1104813207	2021-03-27 17:27:01.496036	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				10					United States	US	Maine	US-ME	York	US-ME-031		30			Portland Rd. / Shape Dr. -- Kennebunk	L3649637	P	43.3958199	-70.5308372	2021-03-27	15:15:00	obsr97511	S84209680	Stationary	P21	EBIRD_ME	12			1	0		1	1	0		photographing FICRs near gas station	10+ vocal birds near gas station; I was more focused on photographing them than on counting them	
URN:CornellLabOfOrnithology:EBIRD:OBS1099795043	2021-03-22 02:03:45.47932	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Long Beach, Cape Neddick	L1596813	H	43.1651417	-70.6168571	2021-03-21	11:13:00	obsr131538	S83805998	Traveling	P22	EBIRD	16	3.508		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1099661760	2021-03-22 10:25:25.721831	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	York	US-ME-031		30			ME - York, 265 Long Beach Ave  43.15942, -70.62146	L14104269	P	43.1594170	-70.6214640	2021-03-21	09:03:00	obsr306774	S83793532	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1100092818	2021-03-21 16:18:50.125048	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Marginal Way, Ogunquit	L229085	H	43.2426687	-70.5892445	2021-03-21	12:16:00	obsr643030	S83835018	Traveling	P22	EBIRD	75	3.179		1	1		0	1	0		55° Sun		
URN:CornellLabOfOrnithology:EBIRD:OBS1104386111	2021-03-27 09:12:26.808064	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Wells Beach	L464998	H	43.2978231	-70.5681038	2021-03-27	07:45:00	obsr111428	S84175518	Traveling	P22	EBIRD	60	1.931		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1095816528	2021-03-26 15:16:38.634753	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Talbots Outlet Parking Lot	L14047533	P	43.3955458	-70.5302246	2021-03-15	18:20:00	obsr1451549	S83480640	Stationary	P21	EBIRD	40			1	1		1	1	1		21 F, light winds.	This smallish crow with a somewhat hunched posture attracted my attention when I saw it perched on a wire above the Circle K parking lot. A few crows and gulls had gathered in the area to scavenge a pile of doughnuts someone had dumped behind the Talbots (kinda sad to watch). 'CAH'ed a few times, very softly, and then flew off with AMCR to the woods behind the Norway Savings Bank. So there's still at least one at this location. Photo for documentation	
URN:CornellLabOfOrnithology:EBIRD:OBS1094937104	2021-04-14 19:13:49.417358	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				4					United States	US	Maine	US-ME	York	US-ME-031		30			57 Portland Road, Kennebunk, Maine, US (43.395, -70.531)	L14034337	P	43.3950865	-70.5307052	2021-03-14	15:49:00	obsr1358740	S83406267	Stationary	P21	EBIRD_ME	18			1	1		1	1	1			Reported in this area yesterday and today. Followed around a group of small crows. Blueish sheen. Seemingly smaller but that can be hard to judge. Only counted the 4 I heard vocalize the nasal one note calls. Likely that others were also Fish Crows. Tried but way too windy for any useable audio.	
URN:CornellLabOfOrnithology:EBIRD:OBS1098423616	2021-04-09 17:21:29.134808	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	York	US-ME-031		30			Main St. (shopping plaza) -- Sanford	L4895445	P	43.4004591	-70.7019782	2021-03-19	17:34:00	obsr910236	S83695073	Incidental	P20	EBIRD_ME				2	0	G6427966	0	1	1			both calling; one atop Lowe’s, the other perched on Walmart	
URN:CornellLabOfOrnithology:EBIRD:OBS1098364271	2021-04-09 17:21:29.134808	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	York	US-ME-031		30			Main St. (shopping plaza) -- Sanford	L4895445	P	43.4004591	-70.7019782	2021-03-19	17:34:00	obsr97511	S83690038	Incidental	P20	EBIRD_ME				2	0	G6427966	0	1	1			both calling; one atop Lowe’s, the other perched on Walmart	
URN:CornellLabOfOrnithology:EBIRD:OBS1094784151	2021-05-09 12:39:20.480011	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				8					United States	US	Maine	US-ME	York	US-ME-031		30			57 Portland Rd, Kennebunk US-ME 43.39503, -70.53065	L14031541	P	43.3950330	-70.5306480	2021-03-14	11:26:00	obsr329203	S83392867	Traveling	P22	EBIRD	25	0.402		1	1		1	1	1			Reported yesterday by Josh Fecteau ...flocking in Irving parking lot and around office building to the south.  Numerous single nasal “cahrr” vocalizations.  Smaller head than nearby American crows, shorter legs, leaning forward posture and bluish sheen.  Recordings and photos to follow.	
URN:CornellLabOfOrnithology:EBIRD:OBS1094140432	2021-04-09 17:22:33.615219	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				12					United States	US	Maine	US-ME	York	US-ME-031		30			Portland Rd. / Shape Dr. -- Kennebunk	L3649637	P	43.3958199	-70.5308372	2021-03-13	15:22:00	obsr97511	S83337398	Traveling	P22	EBIRD_ME	20	0.805		1	0		1	1	1		documenting FICRs around/behind the gas station, then over by McDonald's	*flagged as early | first heard a couple of birds calling around Circle K, then located a flock in the parking lot behind Talbots Outlet, where I obtained this audio recording with my phone from inside my car; I estimated their numbers here and later when they flew over to the McDonald's parking lot; few if any AMCRs seemed to have followed the FICRs to the restaurant	
URN:CornellLabOfOrnithology:EBIRD:OBS1092403749	2021-04-09 17:22:10.43396	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1	F 	C1	F 		United States	US	Maine	US-ME	York	US-ME-031		30		43070B6SW	Rustlewood Land Trust (Johnson Farm)	L10410474	H	43.1355091	-70.7396405	2021-03-11	07:10:00	obsr238412	S83187066	Traveling	P22	EBIRD_ATL_ME	115	2.012		1	1		0	1	1			Vocal flyover. First of year.	
URN:CornellLabOfOrnithology:EBIRD:OBS1129805944	2021-04-23 18:33:41.33065	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Old Orchard Beach	L3735885	H	43.5204786	-70.3688049	2021-04-23	17:42:00	obsr1430219	S86190877	Stationary	P21	EBIRD	51			1	1		0	1	0			Heard and seen call overhead	
URN:CornellLabOfOrnithology:EBIRD:OBS1116650542	2021-04-09 18:02:39.34218	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30	USFWS_101		Rachel Carson NWR--Batson River Marsh/Tidal Flats	L7232758	H	43.3882555	-70.4299915	2021-04-09	17:21:00	obsr182390	S85184573	Traveling	P22	EBIRD_ME	28	0.625		2	1	G6526175	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1136929169	2021-05-23 15:19:01.272153	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				3					United States	US	Maine	US-ME	York	US-ME-031		30			Sanford Lagoons - open Mon-Fri 8AM-3PM, closed weekends and holidays	L393329	H	43.4122805	-70.7238007	2021-04-30	09:58:00	obsr1430219	S86728554	Traveling	P22	EBIRD	182	7.554		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1126284177	2021-04-19 17:52:45.101001	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	York	US-ME-031		30			Kennebunk - Downtown	L7120252	P	43.3868390	-70.5392969	2021-04-19	10:00:00	obsr317171	S85923026	Stationary	P21	EBIRD	1			1	1		0	1	0		at McDonalds	vocalizing	
URN:CornellLabOfOrnithology:EBIRD:OBS1114550487	2021-08-18 17:34:55.775936	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				3					United States	US	Maine	US-ME	York	US-ME-031		30			Sanford Lagoons - open Mon-Fri 8AM-3PM, closed weekends and holidays	L393329	H	43.4122805	-70.7238007	2021-04-07	06:40:00	obsr913450	S85017157	Traveling	P22	EBIRD	109	3.574		1	1		0	1	0		Skunk cabbage popping up along the river		
URN:CornellLabOfOrnithology:EBIRD:OBS1115560530	2022-02-03 14:59:19.914222	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Sanford Lagoons - open Mon-Fri 8AM-3PM, closed weekends and holidays	L393329	H	43.4122805	-70.7238007	2021-04-08	08:23:00	obsr399471	S85098452	Traveling	P22	EBIRD_ME	157	3.272		4	1	G6521169	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1120979017	2021-04-14 21:39:45.895535	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031	US-ME_3392	30			Kennebunk Plains	L167477	H	43.4006600	-70.6255300	2021-04-14	09:23:00	obsr1530367	S85521839	Traveling	P22	EBIRD	53	1.957		1	1		0	1	0			Orange dot	
URN:CornellLabOfOrnithology:EBIRD:OBS1124736927	2023-01-20 12:38:59.38164	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	York	US-ME-031	US-ME_3392	30			Kennebunk Plains	L167477	H	43.4006600	-70.6255300	2021-04-18	08:42:00	obsr1430219	S85803933	Traveling	P22	EBIRD	122	6.076		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1127062857	2021-04-29 14:43:19.065916	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031	US-ME_3381	30			Fort Foster Park, Kittery	L452647	H	43.0678845	-70.6924510	2021-04-20	09:46:00	obsr961364	S85981078	Traveling	P22	EBIRD	74	1.609		3	1		0	1	0			Lower pitched and much more croaking/nasally call.	
URN:CornellLabOfOrnithology:EBIRD:OBS1116308663	2021-04-09 12:58:59.0843	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Phillips Cove	L796417	H	43.2046440	-70.5900550	2021-04-09	10:10:00	obsr1451549	S85156865	Traveling	P22	EBIRD	30	0.805		1	1		0	1	0			Vocal flyover	
URN:CornellLabOfOrnithology:EBIRD:OBS1114913180	2021-04-07 16:22:14.216054	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	York	US-ME-031		30			32 Main St, York US-ME 43.17766, -70.61048	L14362006	P	43.1776640	-70.6104780	2021-04-07	16:21:00	obsr363362	S85048317	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1115636019	2021-06-01 13:54:48.414013	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1	F 	C1	F 		United States	US	Maine	US-ME	York	US-ME-031		30		43070D6SW	Sanford Lagoons - open Mon-Fri 8AM-3PM, closed weekends and holidays	L393329	H	43.4122805	-70.7238007	2021-04-08	09:40:00	obsr238412	S85105598	Traveling	P22	EBIRD_ATL_ME	140	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1110537530	2021-04-03 12:02:46.845807	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	York	US-ME-031		30			Federal Jack’s, Kennebunk, ME	L14277045	P	43.3603280	-70.4792360	2021-04-03	12:01:00	obsr109779	S84675289	Incidental	P20	EBIRD_ME				1	0		0	1	0				
